,14-3-3_beta,14-3-3_epsilon_Caution,14-3-3_zeta,4E-BP1,4E-BP1_pS65,4E-BP1_pT37_T46,4E-BP1_pT70,53BP1,A-Raf_pS299_Caution,ACC_pS79,ACC1_Caution,Acetyl-a-Tubulin (Lys40)_Caution,ACVRL1_Caution,ADAR1,Akt,Akt_pS473,Akt_pT308,alpha-Catenin,AMPK_alpha_Caution,AMPK_pT172,Annexin 1,Annexin_VII,AR,ASNS,ATM,B-Raf_Caution,B-Raf_pS445,Bad_pS112,Bak_Caution,Bap1 c-4,Bax,Bcl-2,Bcl-xL,Beclin_Caution,beta-Catenin,beta-Catenin_pT41_S45,beta Actin_Caution,Bid_Caution,Bim(CST2933),Bim(EP1036),BRCA2_Caution,c-Jun_pS73,c-Kit,c-Met_Caution,c-Met_pY1235,c-Myc_Caution,C-Raf(BD610151)_Caution,C-Raf(MP05-739),C-Raf_pS338,Caspase-7_cleavedD198_Caution,Caspase-8_Caution,Caveolin-1,CD20 _Caution,CD31,CD49b,CDK1,Chk1_Caution,Chk1_pS345_Caution,Chk2,Chk2_pT68_Caution,cIAP_Caution,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,Cyclin_E2_Caution,Di-Ras3_Caution,DJ-1,Dvl3,E-Cadherin,eEF2_Caution,eEF2K,EGFR,EGFR_pY1068_Caution,EGFR_pY1173,eIF4E,eIF4G_Caution,ER-alpha,ER-alpha_pS118,ERCC1_Caution,ERK2_Caution,ETS-1,FASN,Fibronectin,FoxM1,FOXO3a_Caution,FOXO3a_pS318_S321_Caution,FRA1_Caution,G6PD,Gab2,GAPDH_Caution,GATA3,GSK-3-BETA_Caution,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,GSK3_pS9,HER2,HER2_pY1248_Caution,HER3,HER3_pY1289_Caution,Heregulin,HSP70_Caution,IGFBP2,INPP4B,IRS1,JAK2,JNK_pT183_Y185,JNK2_Caution,Ku80_Caution,Lck,MAPK_pT202_Y204,MDM2_pS166,MDMX_MDM4(BetIHC-00108)_Caution,MEK1,MEK1_pS217_S221,MIG-6,Mre11_Caution,MSH2,MSH6_Caution,mTOR,mTOR_pS2448_Caution,MYH11,Myosin IIa pS1943,N-Cadherin,N-Ras,NDRG1_pT346,NF-kB-p65_pS536_Caution,NF2_Caution,Notch1,P-Cadherin_Caution,p14 Arf(BetA300-340A)_Caution,p21,p27,p27_pT157_Caution,p27_pT198,p38 alpha MAPK,p38_MAPK,p38_pT180_Y182,p53_Caution,p62 Lck ligand_Caution,p70S6K,p70S6K_pT389,p90RSK_Caution,p90RSK_pT359_S363_Caution,p90RSK_pT573_Caution,PAI-1,PARP_cleaved_Caution,Paxillin_Caution,PCNA_Caution,PDCD4_Caution,PDK1,PDK1_pS241,PEA15,PEA15_pS116,PI3K-p110-alpha_Caution,PI3K-p85,PKC-alpha,PKC-alpha_pS657_Caution,PKC-delta_pS664,PKC-pan_BetaII_pS660,Porin,PR,PRAS40_pT246,PRDX1,PREX1,PTEN,Rab25,Rad50,RAD51,Raptor,Rb_Caution,Rb_pS807_S811,RBM15,Rictor_Caution,Rictor_pT1135,RSK1-2-3_Caution,S6_pS235_S236,S6_pS240_S244,SCD1,SETD2_Caution,SF2,Shc_pY317,SHP-2_pY542_Caution,Smac_Caution,Smad1,Smad3,Smad4,Snail_Caution,Src,Src_pY416_Caution,Src_pY527,STAT3_Caution,STAT3_pY705,STAT5-alpha,Stathmin,Syk,TAZ,TFRC,TIGAR,Transglutaminase,TSC1_Caution,TTF1,Tuberin,Tuberin_pT1462,VAV1_Caution,VEGFR2,VHL_Caution,XBP1_Caution,XRCC1_Caution,YAP_Caution,YAP_pS127_Caution,YB-1,YB-1_pS102
SW1116,1.646050865199941,-1.0114358562756054,-0.20018021616306797,-0.5426509094174259,-1.6256379053530459,-1.5097210534681922,-1.4694189600677405,0.037969010621093584,1.5760353905030968,-0.9201578155862791,-0.8893738939546237,-0.443157327756783,-0.06165890552987596,0.15264916862158467,-2.261741927986335,-1.3050516316174774,-0.8201082427093608,2.085026712262349,-0.25547887668716285,-0.24386353036740044,-0.2596077511289737,1.159586260538105,-0.38951640019470524,-2.156023384296941,-1.1498473133097513,-1.6191263155330002,-2.0536763689631155,-0.19193839233536306,-0.20348724441549143,0.8157781739934653,-1.1375742604101542,-0.6109021436065406,3.110302882018685,-0.16333839440605682,1.2201518361697643,1.308806805057666,1.7777984744966935,3.185163755929349,1.1170595988273013,0.8513834358569135,1.3220183716513019,-0.16278453463206596,-0.43308408114959224,0.6662240113152874,0.7354227053644559,0.08561336943852142,-1.923691457470806,-2.207332956696885,-0.3046700472353492,-0.04117114713997277,-0.2348913550381895,-0.026191979789101004,0.5071078647018777,0.4750684769395588,1.5555030809980848,6.0871429098630605,-1.491441330455163,-0.7875186482795354,-0.5672898440763441,0.287939156072483,0.5861201909220907,1.957583071525999,0.6534231866272862,-0.2694418226713053,1.6074674971182614,-0.9463998495608873,-0.27720220038641624,1.7420101635754552,-1.315294789851418,0.1760543853935364,1.6099032707843566,-1.0367964925497286,-0.995620949535166,0.48194935911441733,0.36017495190761895,0.8314420994820176,-0.34504645776761167,-0.9285985097815974,-0.30128903058313067,-0.7779074727276574,1.2649770125615545,0.6062899450753729,2.1618761256067835,-1.1814707662960475,-0.8269576993726221,-0.160410885353368,0.462947099792522,-0.9059806676899357,1.1971804080146844,-0.05394388022755964,-1.2974544239895025,-1.220071910091766,0.6130505898617017,-2.0981425791683272,-2.864896230653756,-1.5616638112148058,-1.3841919946328896,1.2783855265300117,0.5978828790749842,1.6181005568605256,-0.2124142770893011,-0.1602058581968788,0.42637422051075546,0.4752014985418309,0.46685718019816985,0.1776384783042878,-1.501947710364602,1.2978538766573129,-0.12418960726665401,-0.5902883375782525,0.9312786199929222,-0.7614154625575688,-0.5415525831565069,0.6650558364784143,-1.7294778624042257,-0.6965428072938671,-0.33971707936185763,0.8571341370076567,-1.3815756071966212,-0.5285052657226502,-1.642556237244121,-0.6966670432456558,0.36776901416649876,-0.37061080373241645,1.2152915741412054,0.514176651911134,-0.9129151931902875,-0.6991064575242584,-0.21683582394648154,1.2163676017265135,2.380088373816899,2.761856039783049,-0.68783238688971,-0.16638696483865428,0.8375173496046757,-0.38065308432286366,-1.2448368247631656,-2.4998056371798985,-0.2907986498146039,1.3595196168947543,0.932277847071603,-0.587660949014774,-1.4309931182114768,0.09212819597554979,-0.41490936947957485,-0.40344007815039135,-0.35394187712778585,-0.6057751763823297,0.23359598193390568,-0.29077599777904994,-0.3068418622392203,0.357186649681127,-0.1830783333998373,-0.9239990634447371,3.1609304420276723,-1.6646279515573417,-0.5267501585176223,-0.22528882870006858,0.04983333021725551,-0.5401161144720034,-1.1335929838321797,3.707194657175353,1.14945284447415,-1.37415458541269,-0.06517651538952039,-0.3333904257150529,-0.3825558747554358,2.3202177652911447,1.7041606975099366,-0.3542512157328702,-1.5823789345630463,-0.0060050019291920595,-1.071574497884041,0.32194603010819695,-0.7912120023864238,-1.5838208218664458,-0.17528189011244225,-2.084159009931398,-2.573727500239177,1.974710946686969,0.6150429787238451,-0.3043808024942868,0.5304806375000645,0.01338082958867044,3.372571887174619,-0.5427451532180897,0.9762994221657166,-0.4002907752706019,0.03604850817603823,0.9770609469741616,-0.25426969239100367,-0.785261771803577,-1.2178559846967427,1.0329096499830286,-0.35877394738827445,-0.8037098474296308,0.5296632786140444,0.3551556129758302,1.98268558733488,6.051632872510439,0.06983548675633369,0.6644827688140856,1.2297627282332235,-0.6979823261605735,-0.4626613091268696,-0.2768208425186359,0.7685449292197922,0.4438005068593937,-0.649816287014566,-0.02447632931677554,0.41743559509425876,0.07547576284873657,0.7528189855151548,-0.2909762240762393
HOS,-0.22513347090791208,-0.04564186604326421,-1.0395989147487028,0.5106902939885257,-0.1603915779305112,0.10737193964923039,0.44926461677694063,0.9333633357831577,-0.6518725419367006,0.4573540627676414,-0.0518890977914842,-0.43425220148609833,0.08479985226495314,-1.6584851290481748,0.9487798344104283,0.16229727721368412,-0.04759554220210682,-0.4250372479998821,0.10084971762963345,0.26912456263581436,0.35033685952473254,-0.7863235333562199,1.1838233562772387,0.030833886890859398,-0.3199600007500849,-1.1432822404159546,-1.6503206544089395,0.4008771129490251,0.5828705493295016,0.5683985312733532,-0.8085439603382423,-0.5762941388103228,-0.8845019546636635,-0.45593246537094506,-0.29494189651374375,0.1375888471356041,-0.24129470309298487,-0.4302302213119874,0.5786079518325895,0.36849936368602454,-0.05330637541062451,0.7484995977384937,-0.0720617283375809,-0.4462779088663976,0.5992002429768459,1.3464306734582134,0.5916982715492977,0.35276506221109516,0.6351142988763372,-0.14345436571119688,0.10858726108394111,1.5093839825926363,-0.06449956859908497,0.10253014864147746,-0.8118092762668913,-0.2982323125919431,-0.33997146802169986,-0.24300087121617786,-0.5585778458006774,-0.35699769429319456,0.4836995250304014,-0.8490725394865835,0.062029136777378244,-0.37368557532857216,-0.4676984613540771,-1.6479353294912058,-1.0169049752592552,0.47451314506314396,-0.3046847790316194,1.0000192502528549,-1.0633152578844751,-0.4011146687882807,-0.35157771638101454,0.050880632561917036,-0.5549282717887349,0.0971558636046998,-0.14690183521331354,0.10077877955984625,-0.26943483791394185,0.3737609942236481,-0.32246668961272795,-0.040620598348612695,-0.4128791197304963,-0.6825371035287854,1.0023385774651523,-0.2948713889301709,0.38220748789919273,-0.3341527735262203,-0.12038079966441573,-0.7697180181310794,0.9540618311340987,-0.41913623371118214,-0.5239631524468733,-0.2031396434844181,-0.2162293083374901,-0.10880543331139762,0.11373347783923107,-0.35853191182354543,-0.49663441124600877,-0.46950471628778445,-0.4321542737997228,0.8232704270909095,-0.6121506568334384,0.7537755565045335,0.24247471705750406,0.7646624280579963,0.04668873132567569,0.624247314596637,0.09867500193281836,1.0973259162828282,-0.30866029623924546,1.3014707664126135,-0.4442596305690737,-0.5969149824578238,0.46320959663352407,0.45614948531495053,-0.3594813323191387,0.5747187748393842,0.7266922718347613,0.7943563326045537,0.5534082472406602,-0.05573762221312664,0.5603517467949166,1.272570961439278,-0.20881599766207926,0.016526896508936392,-0.4152902337299185,0.07826805570355021,0.1660226540798457,-0.196067931336861,-0.8059167114204785,-0.8907007916746965,2.282419408385261,0.4440153239858647,0.19471278846904394,0.10237666423700394,-0.3190238122923044,-0.28692491309671175,0.5544182164418475,1.1450817874369772,-0.9726583612531737,-0.06629276386018239,-1.0535604130770775,-0.7008400811549536,-0.18897447993202252,1.2423424066467377,-0.0785805296622616,-0.2102601555289738,2.2946713806928547,0.40612390342178983,1.0839010312654205,-0.5337503208831785,-0.4978994376542569,-0.18387237376337598,-0.4608086399642865,0.2191690778069926,-0.5711623678765791,0.9018241037995125,0.8655885873569545,0.21368264501899967,0.6975520404436617,-0.6280032359716028,-0.3458023255630907,-0.2628144660780521,-0.4306509723956979,0.17907968890734854,0.4270368149184694,-0.8595666223022312,-0.2669477501374676,-0.03524684906761526,-0.3070563235816772,0.34433563694443425,0.06533994684178848,0.5554703017377175,2.8448203425251943,0.07237482383643024,-0.7898737109114434,0.021781525038631018,-0.196113746890184,-0.6100603043371606,-0.12970254766769823,-0.1809735764161637,-0.3516433181086911,-0.11861174532527637,-0.45091924816141155,-0.059687912711004674,0.03705000279137757,0.29541195328836123,-0.16380498124812345,-0.5440827384125684,0.19793130732913017,0.8542958204690235,-0.6444114074514335,-1.1683587819572179,-0.25665380944069616,-0.25343150392608427,0.08807974886336704,-0.13964946168928158,-0.20960775802829137,-0.4506183561869621,-0.6987407985899515,-0.11025805991060536,-0.7503202901963425,0.7424158259798139,0.18365147001748322,-0.4850387876964562,0.3216804843151526,0.6062106905905342,0.14049098307336308,0.14749949014100222,1.187247034652839,1.0507250289669916,0.11673846371546345,0.05122253749166055
KLE,-1.0825290374209748,-0.4794719965764809,-2.4230024848974203,-2.1474476788872825,-1.0718868216627726,-1.1340777021871669,-0.297023943298881,0.7361048663259436,-1.6282931565061416,-0.06032613748904468,-0.5085219245023915,1.4786482725736683,-1.2132598374567745,0.7591681059481004,0.9203206160216355,0.10902825975535133,-0.3858825107572016,0.5756069827165756,0.7093955037049582,0.438710425986195,0.3953948490745865,-1.7187003920566197,-0.6086142994713646,-0.8061329507545018,-0.7620665695077964,-0.8302616853732969,-0.8526982104217077,-0.4314544714989776,0.4727498032013247,-0.026199111580203785,-1.0484354748383677,-0.4724193869861083,0.939516410467511,0.20932052520770122,0.49752597591341086,-1.6771294164151656,-2.2668991697074157,0.5071666662933917,0.29666814365339617,0.3419476813728202,-0.9120874322602279,0.7325361594871297,-0.530699656949693,-0.2756921697322453,0.30092899101639703,0.6002963446079186,-0.5736431673354879,-1.6354742511886715,-0.13412529997592554,-0.29514365674783605,-0.6049393798500455,-1.0074633207235766,0.09949886777114995,-0.4328810391944487,-0.6809843672986139,-0.7071319065602465,-1.5010101873788153,0.31947495254884456,0.22004278337966443,0.014343772545978808,-1.9594614594595476,-0.6276192623337217,0.1808432459061906,0.5882599242938495,0.2734692979634939,2.6356331110745743,-0.6360119603961623,0.6495323723375656,0.14312604850239324,1.044727879061943,0.37189224396390175,-0.8769948092852906,-1.0760180416141722,-0.02960151020506708,0.3517845896078067,0.08544035053720826,0.29626173849825066,0.30199006712680826,-0.567148299582326,-0.12150417337462854,0.04437340176151354,-1.2256010779490456,-0.6719390032624231,-0.5761872436851169,1.6796670499123356,-0.5483577360534388,-0.11579680281125487,0.14578813713678632,-1.3486815954651337,-0.1836852430940854,0.5743290613905385,-1.468759852851485,-1.0858328562701505,-0.5914628266093576,-2.257325518845541,-0.7997625824848165,-0.08223678177272892,0.3680363044647281,0.25005494899635844,-0.19026912556379638,0.681147098993227,0.7105471329345615,-0.24775484480054433,2.1789764834918817,-0.18040147032564363,-1.1607578632118658,-1.0233975998038036,1.8639675344130393,0.31248723551388075,-0.5912104334096892,-0.7275696727311,0.16883625055923548,1.0275192780376359,-1.2474173638239459,-0.9296586120321935,0.035355563396590545,-0.435326448649355,0.6278748501368205,0.41925670796074826,0.15906614868552157,0.2734687104760107,0.5620336930422707,0.4198326684920439,0.3838374173553265,1.2380178745004797,-0.6971280720589844,-0.9982113123735605,0.30105579661962556,0.613271018922417,1.3281037315519428,-0.1375307940927731,1.7488049808179171,-0.5218207461943706,-0.2190085648811866,-0.7675018349640604,-0.47029328235681667,-0.9183404539091882,-1.6175620769921117,0.3971278231754648,0.09217077722678173,0.6922479189841811,-1.6457745354463562,-0.7084583604457528,0.790751475809025,1.227440948937293,1.274886939393706,0.34246276979025214,0.4382214759128683,0.17605424603508538,-1.081409063965204,-1.5377359884559683,-2.724031715873081,-1.2179741208315569,0.11476291011059969,-0.4938852397372145,1.0385074958059888,0.2828680900780154,0.10468709797082598,0.6202271571789167,0.12617943800195605,0.272117074119857,1.537816347968415,0.5443929284964891,0.16603499628704632,-0.04516425586693043,-0.29605896122398984,0.5502104589303571,-1.1286564199810132,-1.020372183367409,-1.4878536109587213,0.09900355984212363,-0.570167164762212,-0.5915217161276939,-0.05663762682181965,-0.3305425166870366,-0.5255763858012974,0.2748687280773979,-0.21393939207589344,0.01673418982830231,0.7102593912784838,-0.29038577451263686,-0.5620319088382809,0.245552171370258,0.6371358510277174,0.7980931020647807,0.011857053056708622,0.18049256079393283,-0.06883583034696245,0.8773457868434908,-1.0916543429563412,-0.5690435870171702,-0.5979242998613299,-1.178383984712114,-0.24487220259591663,0.39812639729373756,-0.2573430645139685,0.7970157154998,0.6072288067391014,1.1393877054107877,-0.3669041511860748,-0.7462544880421531,-0.7498080731700199,-0.11261405365433923,0.5147193016654481,-0.7100336434129781,-0.5207633021276953,0.35181160625770275,0.7554726747940881,-0.06716018752618332,-0.8370314670076517,0.3204850143059909,0.03552555669048323,0.2175052421075143,0.7733179218496922
RKN,0.9547319593312041,-2.090364192663426,-0.04777778736100922,0.22642570745771035,0.9053225344948811,0.9216448537420786,-0.10693938114758907,0.9870032216709528,-0.1537862605498087,-0.8247914314870816,-0.5770375714244175,-0.9179681608182051,0.30961786286109816,-0.07319220539416324,0.9757509503429767,-0.09580394494286863,-0.7941784493670585,-1.2257491107809497,1.5818303490435548,0.7285613293311147,0.3676031515298938,-0.33792380674238104,-0.19880333000679892,-0.8151159165038361,0.7375994454323277,0.973087162238474,0.6511448294696135,0.5216634499689521,-0.5972189753362483,-0.15784325858624706,-0.8260425963354424,-1.1784500830441544,-0.8928890917713714,-0.36468668074871297,-0.022804591794858463,-0.15023666382936157,0.6167041492989491,0.7827228144930602,-1.6857300288373416,-1.2191618075870208,0.5258894372174524,3.489414954939805,-0.7283154945915576,-0.3073421094055155,1.5241687930520906,-0.9839941982298173,-0.19053252565859355,0.6282870036996657,0.9126599086465416,-1.3618548740802534,0.027274936482164416,0.6889180669012311,-0.7561242702856921,-1.4411937126484167,1.3627183830047396,-0.39466463327585494,0.13148829540301923,-1.2691123069611616,-0.9465176698004856,-1.2934278100657255,0.15561206396794947,-0.8649192586654675,0.9322669618780334,1.361129906958179,-0.6178416396035941,-1.5368218949467398,-0.6468325396175165,-2.2036004269806937,-0.44707479344338585,1.4909262026949153,-0.4787921029584536,-0.6259598386361908,-0.4092916362469973,0.8987183458797149,-0.5491913125501718,0.6225900429327809,-1.6856661775020108,-0.9392520673667357,-0.019544571908869116,0.8389333368364233,0.10544570687401685,-1.3308574330505125,0.08292614056385313,-0.057790351493461206,1.5915161276811947,1.786451692494396,-1.225289120607173,0.3430438196762586,1.438472332395823,-0.24393826461645865,-0.47928619434338554,-0.3893990489430761,0.27829984072653974,-0.008867819268254936,0.6525343137937368,0.508375556881202,0.44151211741289415,-0.9112346848606293,-1.061126013805751,-2.0001810662484125,1.0839450697152717,-0.3698053133980013,-0.5179571758080386,-1.4144317473156511,-0.7684938961245938,2.078885931233267,1.1225059253435414,-0.6280776117768634,0.5441765557952523,0.2885882446689093,-1.347787031461656,-0.11567579243549159,-0.5986375360382447,-1.3955952759439267,0.24660874222059484,0.6689559652399885,0.17195539304419818,-1.0306857538016594,0.2296418882595707,0.37803494673088894,1.0794812631644781,1.1371381062435024,-0.08302045504568034,-0.32375660837026704,-0.22368875958206041,0.4166005264737947,0.2528993433700872,0.9774773294731998,1.601468044288713,0.4707649573366021,-0.9513932272213044,-1.1108621442527298,-0.3263631827238473,-1.9555958113044642,0.26935694865502613,-0.3817553598845361,-1.2406563111159092,-0.5260378331432549,0.34698314234924926,0.1883456711899814,0.26712833085573007,0.053595421262563885,-1.8178683823383617,-1.2810292396512966,0.6451103739941648,0.8006323313507535,0.8932249504953456,-1.1666134292315584,1.764921366282641,-0.7025348999476796,-0.802024123569945,-0.13537930876226623,-0.19479181598293285,0.8332370890514942,-0.2094405219870722,2.10074173972847,1.0709758075672229,0.7277657581376925,1.3001887916241082,0.5230563602232219,0.5693453512001734,-0.7695508675775831,0.837805553937888,0.13742919596106676,-0.6400698378988988,3.073652563960024,0.41016216697273983,-0.6723220191824635,-0.8051395477073873,0.560232054578378,1.1073437935969745,-0.43926347629134344,0.4760795639578738,-0.579423366270478,2.1504050419398695,0.1269420152526043,-0.4865987655071503,1.4617953432512079,0.8296533849473697,-0.939539031250733,-1.2911563117463964,0.44011863099976917,-1.100555528012558,-1.1827380001793337,-0.05895312977430288,-0.5833515098368236,-0.1003605591071829,-0.26904474037619197,0.27855144940186244,1.2802623923222949,1.5774087583832204,-0.4971222971501758,-1.0022915898014784,-1.6585882561511187,0.19015209436836028,-0.9549196038698391,-1.002912366643558,1.4736901051433295,-0.41374995157838135,0.6623083256793326,1.6077135675438952,1.0223095980471568,-0.2953128568459403,0.8597530471298215,-0.15346892943773557,-0.7196711590883802,0.6717253888595538,-0.7248145083368619,0.44024331518351456,-0.27669996485743326,1.3430723821124217,1.113762021148089,-0.11705296365826033,0.6171866357597465
SF126,0.0638148566938429,-1.5877872072032577,-1.203085407732495,0.11377478941004245,1.0096405458462523,1.0641553926303937,0.8044606036150586,0.30463720394446864,-0.9695211821015992,-0.3344667119368856,0.04424626747225584,0.9482509262654364,-0.05648185051147385,-1.3123511713715892,0.644424345590665,1.536903811122692,0.8363431431737919,0.5800451960422669,-0.5908698514706275,0.25501005296162543,0.2981641417579842,0.9186290513928197,1.173215195568587,0.06825294890928807,0.17331972187596575,-0.3963464137088833,-0.07016510514025001,0.5140629906437194,0.1007375696100802,-0.6022193917729344,-1.0556027592108974,-0.8363407467889871,-1.276479536199561,-0.27438068402065263,0.5489846994564684,0.37037073679201254,0.559016095833076,-1.2183780924463599,-0.7829516201829926,-0.9126788340016315,0.39313684485613265,1.893328282468389,-0.7256268065888584,-0.1619637537015918,-0.5278481927580767,-0.8448979513589256,0.11896329967761529,0.5637127494128676,-0.32380133594317473,-1.0555954848646163,-0.7007842671729339,0.9942345433058953,-0.6555777473087946,-1.0502283420261873,-0.11076186959537067,-0.5299525444325905,-0.3002259176412188,-1.0400117521109353,-0.5772585992834223,-0.8388256527400643,-0.13061563960111922,-1.0219248107777101,1.2302402473464413,-0.22755106577798018,-0.8530289283117893,-0.9586923003055019,-0.32845573121242677,-0.3345387504934015,-0.644272776619488,1.5262666792575283,-0.7090004887317293,-0.31293543351895375,0.7068920948462855,0.4724279678247511,0.40485146256451504,-0.8069065855175305,0.2484435193460456,0.8121588252208907,-0.47091008359460984,-0.33690913082281637,-0.9531031750110853,-0.23776699143372718,-0.31362119365004026,-0.5322794861570481,1.1524975407105917,0.12079789477188192,0.4587500192962977,-0.44475000200170683,0.17445037482126577,0.7847834412290942,-1.291416075536007,0.04054598051725065,-0.22231487129226385,-0.07306511212621355,-0.3158684234024293,0.9006120240844658,1.1404709476919987,-1.2084334016414116,-0.7211298801385574,-0.6840208615897456,-1.085908662387711,1.1752573928760992,-0.33793701865366205,-0.7327685626369692,-0.0932492114896139,-0.07757053545605837,-0.5956970642742659,1.2733710194217376,-0.45915189777673676,0.34720841083970355,-1.0440038533568181,0.38375057691037945,-0.13560885620258575,-0.5121834670884821,0.7451677014957101,0.5039968863226969,0.8490346438340235,-0.6421216724767842,-0.09228603247769693,-0.269009245326263,0.8695666781680336,1.4080369475386674,0.7319336529182788,1.093421247523451,0.8110901279193855,0.3084587721904177,-0.05484969102471015,0.8993027572890251,0.6670543210063238,0.6975015361938269,-0.3474537169021108,-0.9640507058086175,2.1080863681377444,-1.2239611864951347,-0.25836946174945197,0.32188696894720753,-0.20693768520727632,0.07412040934194204,1.7080891387807313,-0.47990845986751784,0.35879651834785414,-0.23278252254749754,1.311541033278255,-0.43011839404704677,-0.6813566573354445,0.36365928581588386,1.2609094466878956,-0.6786634248263721,0.9569412758247303,-0.9365762810443776,-0.4988702916093565,0.09809192770926395,0.026977053446853947,1.304178071563929,-0.44195954119025505,-0.6675663990014469,-0.6747032293500915,0.6720159267958791,1.0724577000486333,-0.42451867013321,0.13939199832195215,-0.04135669812077404,-0.09989646614559657,1.4723562165709283,-0.2588092615539079,-0.049461896513091755,-0.23281751371984233,-0.8666174835378031,-1.160643256003491,0.11887424235469342,-0.6486711109436631,-1.4291525225695854,-1.4244113665251676,-0.9420014305706536,1.3219417302148504,0.5653936946357708,-0.16509487722403648,1.291903317380562,0.5871451762694114,-0.25448763512469136,1.4204951500158507,-1.0646426420796122,-0.7886071083602912,-0.2593234330706193,-1.1694857429030596,0.05523470946705448,0.273876796774297,0.893101268167564,1.4090465923271873,-0.707823053301727,-0.5344896285440996,0.08993818677564802,0.7490515831845668,0.23611413840589968,-0.8848961210314825,-0.17444591976930873,-1.2188841689424645,1.8333116831756895,-0.997517323646665,-0.41013638016528553,0.4089320166978429,0.0615565207598263,-0.4331020704671615,0.5222473840126463,0.025105674160420307,-0.7391284267877882,0.9091256673884046,-0.8769295172819038,-0.3193984135748364,-0.03234187405519522,1.3548940980924105,1.2623247325848583,0.7576367194343842,0.8296296189044996
